2015-12-19,http://www.movie.com/bor/,《一念天堂》;2015.12.31;2016.2.13;天河盛宴，凯德盛世（北京）投资管理有限公司，和云筹(北京)网络科技有限公司;张承;沈腾，马丽，林雪，杜晓宇，王子子，李元鹏;喜剧;票房（万）8279.5 ;5.2 ;
2015-4-6,http://www.qudee.com/,给所有知道我名字的人;赵传;80;励志,  218,1093.1600
2015-6-20,http://www.favolist.com/,一起走过的日子;刘德华;80;伤感,    8,54.1500
2015-12-18,http://www.movie.com/bor/,《冲上云霄》;2015.2.19;2015.3.29;寰亚电影制作有限公司;叶伟信，邹凯光;古天乐，郑秀文，吴镇宇，张智霖，佘诗曼，郭采洁;剧情，爱情;票房（万）15631.3 ;4.4 ;
2015-5-5,http://www.alifenfen.com/,最冷一天;陈奕迅;90;伤感,  120,1650.7100
2015-4-21,http://www.alifenfen.com/,无悔这一生;beyond;80;励志,  127,200.0600
2015-5-6,http://www.jieu.com/,借我;谢春花;90;伤感,   84,1250.5800
2015-7-28,http://www.alifenfen.com/,加油;林俊杰/mc hotdog;90;励志,  229,996.6800
2015-12-12,http://www.movie.com/bor/12386／,《万物生长》;2015.4.17;2015.5.24;北京劳雷影业、杭州果麦文化传媒、北京联瑞影业;李玉;范冰冰，韩庚，沙溢，吴莫愁，杨迪，齐溪，张博宇，沈婷婷，李梦，雷恪生，吕行;爱情、剧情、校园、喜剧;票房（万）14831.8 ;5.8 ;
2015-12-19,http://www.movie.com/bor/12386／,《既然青春留不住》;2015.10.23;2015.11.22;杭州和润影视有限公司;田蒙;张翰，陈乔恩，王啸坤，施予斐，贾盛强，廖娟;喜剧、爱情;票房（万）5020.3 ;4.5 ;
2015-3-28,http://www.yifawang.cn/,感恩的心;欧阳菲菲;90;励志,  232,123.3900
2015-8-17,http://www.mouxiao.com/,story of my life;bon jovi;90;励志,  279,66.2000
2015-5-16,http://beijing.faxinxi.cn/,无悔这一生;beyond;80;励志,   34,1832.8000
2015-6-21,http://www.jieu.com/,感恩的心;欧阳菲菲;90;励志,  278,82.8100
2015-5-13,http://www.99inf.com/,借我;谢春花;90;伤感,  122,730.6700
2015-3-31,http://www.ezxun.com/,空壳;陈慧敏;90;伤感,  180,414.3700
2015-12-18,http://www.movie.com/bor/12386／,《紫霞》;2015.12.11;2015.12.27;映代码公司;苗述;徐洁儿，袁晓超，刘承俊，洪天照，刘永健，谭赫，肖红，金晶，谢沅江;爱情，奇幻;票房（万）49.1 ;2.4 ;
2015-6-21,http://www.qudee.com/,屋顶;温岚;80;励志,  144,98.5500
2015-8-23,http://www.yifawang.cn/,感恩的心;欧阳菲菲;90;励志,  181,1501.1100
2015-8-7,http://www.yifawang.cn/,firework;katy perry;90;励志,  202,475.7500
2015-4-10,http://www.waaku.com/,firework;katy perry;90;励志,  111,551.2400
2015-3-5,http://www.jieu.com/,匿名的好友;杨丞琳;90;伤感,   61,1848.4200
2015-4-22,http://beijing.hand2hand.cn/,story of my life;bon jovi;90;励志,  115,1500.8900
2015-6-1,http://www.waaku.com/,story of my life;bon jovi;90;励志,   72,1522.1400
2015-3-27,http://bj.454.cn/,逃脱;李玟;90;伤感,   57,1629.4500
2015-6-28,http://www.wuhan58.com/index.php,永远不要说放弃;童安格;80;励志,  182,1092.7700
2015-12-27,http://www.movie.com/bor/12386／,《最美的时候遇见你》;2015.12.11;2015.12.27;广州遐迩文化传播有限公司;吴娜;谭松韵，罗云熙;校园，爱情，喜剧;票房（万）156.2 ;5.5 ;
2015-5-7,http://www.wanxn.com/,一起走过的日子;刘德华;80;伤感,   63,674.6800
2015-5-8,http://www.wanxn.com/,星;邓丽君;80;励志,  127,1435.0800
2015-12-29,http://www.movie.com/bor/,《少年班》;2015.6.19;2015.7.19;工夫影业；华谊兄弟;肖洋;孙红雷，周冬雨，董子健，王栎鑫，李佳奇，夏天，王森;青春、校园、喜剧;票房（万）5068.7 ;5.7 ;
2015-5-25,http://info.tianya.cn,story of my life;bon jovi;90;励志,    7,1048.9700
2015-12-3,http://www.movie.com/dor/,《探灵档案》;2015.3.7;2015.3.22;壹马时代文化传媒（北京）有限公司、北京盛唐时代文化传播有限公司;彭发;马浴柯，吴昕，潘粤明，王景春，莫小棋，朱雨辰，洪天明，陈国坤，刘颖仪;悬疑，惊悚;票房（万）334.1 ;5.6 ;
2015-12-22,http://www.movie.com/dor/,《坏蛋必须死》;2015.11.27;2015.12.20;北京新力量、华谊兄弟、南京大道行知;孙皓;陈柏霖，孙艺珍，乔振宇，申贤俊，张光，杨旭文，丁文博，朴哲民;喜剧，悬疑，旅行，爱情;票房（万）4705.4 ;6.0 ;
2015-12-10,http://www.movie.com/bor/12386／,《探灵档案》;2015.3.7;2015.3.22;壹马时代文化传媒（北京）有限公司、北京盛唐时代文化传播有限公司;彭发;马浴柯，吴昕，潘粤明，王景春，莫小棋，朱雨辰，洪天明，陈国坤，刘颖仪;悬疑，惊悚;票房（万）334.1 ;5.6 ;
2015-3-15,http://www.ezxun.com/,无悔这一生;beyond;80;励志,   83,1839.2000
2015-6-11,http://www.wanxn.com/,the climb;miley cyrus;80;励志,  254,1922.5300
2015-6-12,http://info.tianya.cn,一起走过的日子;刘德华;80;伤感,  126,1946.0900
2015-7-18,http://www.99inf.com/,my way;张敬轩;90;励志,  225,442.1300
2015-12-21,http://www.movie.com/dor/,《浪漫天降》;2015.10.23;2015.11.8;;宁瀛;夏雨，关晓彤，邱泽;浪漫，爱情，喜剧;票房（万）785.2 ;4.1 ;
2015-7-5,http://www.010y.com/,逃脱;李玟;90;伤感,   61,1078.9600
2015-4-21,http://www.010y.com/,数鸭子;少儿歌曲;90;儿歌,   96,1411.7100
2015-4-2,http://bj.qu114.com/,借过;容祖儿;90;伤感,   25,725.7800
2015-7-6,http://www.wuhan58.com/index.php,壮志雄心;李克勤;90;励志,   12,1322.3100
2015-7-12,http://www.99inf.com/,一起走过的日子;刘德华;80;伤感,   99,968.1600
2015-3-15,http://www.denghuo.com/,壮志雄心;李克勤;90;励志,   65,1857.7800
2015-4-29,http://www.yifawang.cn/,采蘑菇的小姑娘;小蓓蕾组合;90;儿歌,  158,1614.6600
2015-7-17,http://beijing.faxinxi.cn/,一起走过的日子;刘德华;80;伤感,  104,1834.7200
2015-7-30,http://beijing.faxinxi.cn/,the climb;miley cyrus;80;励志,  156,1475.0300
2015-3-9,http://bj.454.cn/,最冷一天;陈奕迅;90;伤感,  285,1544.1400
2015-6-26,http://www.jieu.com/,从头再来;刘欢;90;励志,  162,1508.1400
2015-8-20,http://www.qiyi123.com/,加油;林俊杰/mc hotdog;90;励志,  115,1809.8300
2015-3-26,http://www.denghuo.com/,无悔这一生;beyond;80;励志,  240,1400.9700
2015-3-15,http://www.99inf.com/,光辉岁月;beyond;80;励志,   64,740.8100
2015-3-31,http://www.010y.com/,从头再来;刘欢;90;励志,  268,1342.4400
2015-5-19,http://bj.qu114.com/,最冷一天;陈奕迅;90;伤感,  125,441.3200
2015-8-5,http://bj.qu114.com/,我心是海洋;蔡琴;80;励志,  233,787.8000
2015-4-23,http://www.99inf.com/,拔萝卜;小蓓蕾组合;90;儿歌,  260,460.6300
2015-3-5,http://beijing.hand2hand.cn/,小兔子乖乖;小蓓蕾组合;90;儿歌,   90,869.9100
2015-6-26,http://www.wuhan58.com/index.php,story of my life;bon jovi;90;励志,   71,386.9200
2015-7-30,http://www.99inf.com/,壮志雄心;李克勤;90;励志,   88,80.0800
2015-7-14,http://www.wuhan58.com/index.php,路...一直都在;陈奕迅;90;励志,   44,1507.6100
2015-3-10,http://www.jieu.com/,the climb;miley cyrus;80;励志,  188,51.3900
2015-12-30,http://www.movie.com/bor/,《爱情魔发师》;2015.7.17;2015.8.2;北京仁和博纳文化传媒有限公司;倾海;游游，张燃，朱咪咪，黄一飞，崔浩博，王子轩;喜剧 / 爱情;票房（万）20.3 ;3.8 ;
2015-5-13,http://www.010y.com/,无悔这一生;beyond;80;励志,  240,1734.0500
2015-7-1,http://www.wanxn.com/,借过;容祖儿;90;伤感,   51,1396.5800
2015-3-8,http://www.010y.com/,永远不要说放弃;童安格;80;励志,   56,708.9100
2015-12-13,http://www.movie.com/bor/,《浪漫天降》;2015.10.23;2015.11.8;;宁瀛;夏雨，关晓彤，邱泽;浪漫，爱情，喜剧;票房（万）785.2 ;4.1 ;
2015-5-31,http://www.010y.com/,firework;katy perry;90;励志,  147,605.7400
2015-6-1,http://www.010y.com/,采蘑菇的小姑娘;小蓓蕾组合;90;儿歌,  148,290.0600
2015-7-8,http://bj.454.cn/,同道中人;张国荣;80;励志,  187,1508.6700
2015-5-5,http://www.favolist.com/,空壳;陈慧敏;90;伤感,  152,638.5100
2015-7-2,http://www.yifawang.cn/,我心是海洋;蔡琴;80;励志,  122,1211.3200
2015-8-8,http://www.alifenfen.com/,同道中人;张国荣;80;励志,   59,455.0100
2015-5-29,http://www.yifawang.cn/,光辉岁月;beyond;80;励志,  106,1284.5700
2015-4-12,http://www.wuhan58.com/index.php,永远不要说放弃;童安格;80;励志,  212,874.1300
2015-6-30,http://www.waaku.com/,加油;林俊杰/mc hotdog;90;励志,  141,1628.7800
2015-8-16,http://www.favolist.com/,感恩的心;欧阳菲菲;90;励志,   29,1607.1800
2015-8-13,http://beijing.hand2hand.cn/,最冷一天;陈奕迅;90;伤感,  226,1841.2500
2015-4-1,http://bj.qu114.com/,感恩的心;欧阳菲菲;90;励志,   80,225.0600
2015-3-22,http://bj.qu114.com/,最冷一天;陈奕迅;90;伤感,  208,69.0500
2015-5-19,http://www.denghuo.com/,拔萝卜;小蓓蕾组合;90;儿歌,  145,928.0100
2015-12-3,http://www.movie.com/bor/,《万物生长》;2015.4.17;2015.5.24;北京劳雷影业、杭州果麦文化传媒、北京联瑞影业;李玉;范冰冰，韩庚，沙溢，吴莫愁，杨迪，齐溪，张博宇，沈婷婷，李梦，雷恪生，吕行;爱情、剧情、校园、喜剧;票房（万）14831.8 ;5.8 ;
2015-12-24,http://www.movie.com/dor/,《探灵档案》;2015.3.7;2015.3.22;壹马时代文化传媒（北京）有限公司、北京盛唐时代文化传播有限公司;彭发;马浴柯，吴昕，潘粤明，王景春，莫小棋，朱雨辰，洪天明，陈国坤，刘颖仪;悬疑，惊悚;票房（万）334.1 ;5.6 ;
2015-6-6,http://www.010y.com/,firework;katy perry;90;励志,  111,591.1300
2015-12-25,http://www.movie.com/bor/12386／,《天将雄师》;2015.2.19;2015.4.6;耀莱文化，华谊兄弟，上海电影集团;李仁港;成龙，约翰·库萨克，阿德里安·布劳迪，崔始源 ，林鹏，王若心，筷子兄弟，西蒙子，冯绍峰，朱佳煜;动作，古装，剧情，历史;票房（万）74430.2 ;
2015-6-25,http://www.wanxn.com/,my way;张敬轩;90;励志,  215,1862.0000
2015-6-17,http://www.apinpai.com/,像我一样骄傲;赵传;80;励志,  104,737.7400
2015-8-2,http://www.ezxun.com/,firework;katy perry;90;励志,  275,233.9200
2015-3-2,http://www.apinpai.com/,匿名的好友;杨丞琳;90;伤感,   97,988.3300
2015-12-5,http://www.movie.com/bor/,《分手再说我爱你》;2015.12.24;2016.1.17;爱奇艺影业（北京）有限公司、太阳娱乐文化有限公司、无限动力实业有限公司;叶念琛;方力申，邓丽欣;爱情、剧情;票房（万）1273.2 ;6.5 ;
2015-6-1,http://www.99inf.com/,my way;张敬轩;90;励志,   19,471.9800
2015-4-8,http://bj.qu114.com/,拔萝卜;小蓓蕾组合;90;儿歌,  226,1601.8500
2015-4-21,http://www.wanxn.com/,借我;谢春花;90;伤感,   43,1943.1200
2015-12-3,http://www.movie.com/bor/12386／,《探灵档案》;2015.3.7;2015.3.22;壹马时代文化传媒（北京）有限公司、北京盛唐时代文化传播有限公司;彭发;马浴柯，吴昕，潘粤明，王景春，莫小棋，朱雨辰，洪天明，陈国坤，刘颖仪;悬疑，惊悚;票房（万）334.1 ;5.6 ;
2015-5-19,http://bj.454.cn/,忘记拥抱;a-lin;80;伤感,   16,1273.5200
2015-7-27,http://www.favolist.com/,来来回回;陈楚生&spy.c;90;伤感,  130,1944.4900
2015-7-30,http://www.ezxun.com/,匿名的好友;杨丞琳;90;伤感,  106,1465.1100
2015-12-4,http://www.movie.com/bor/,《既然青春留不住》;2015.10.23;2015.11.22;杭州和润影视有限公司;田蒙;张翰，陈乔恩，王啸坤，施予斐，贾盛强，廖娟;喜剧、爱情;票房（万）5020.3 ;4.5 ;
2015-5-15,http://www.alifenfen.com/,感恩的心;欧阳菲菲;90;励志,  237,1354.2100
2015-12-25,http://www.movie.com/bor/,《探灵档案》;2015.3.7;2015.3.22;壹马时代文化传媒（北京）有限公司、北京盛唐时代文化传播有限公司;彭发;马浴柯，吴昕，潘粤明，王景春，莫小棋，朱雨辰，洪天明，陈国坤，刘颖仪;悬疑，惊悚;票房（万）334.1 ;5.6 ;
2015-5-14,http://bj.454.cn/,感恩的心;欧阳菲菲;90;励志,   12,1354.5200
2015-8-18,http://www.qiyi123.com/,加油;林俊杰/mc hotdog;90;励志,  237,119.1000
2015-4-15,http://www.wuhan58.com/index.php,光辉岁月;beyond;80;励志,   39,1368.0300
2015-5-27,http://www.denghuo.com/,永远不要说放弃;童安格;80;励志,  249,1380.6800
2015-7-4,http://bj.454.cn/,小兔子乖乖;小蓓蕾组合;90;儿歌,   37,272.8500
2015-3-15,http://info.tianya.cn,给所有知道我名字的人;赵传;80;励志,   45,54.3900
2015-4-28,http://info.tianya.cn,路...一直都在;陈奕迅;90;励志,  100,1701.7500
2015-7-14,http://www.ezxun.com/,同道中人;张国荣;80;励志,  283,834.6100
2015-3-31,http://www.qiyi123.com/,匿名的好友;杨丞琳;90;伤感,  163,1238.3500
2015-12-2,http://www.movie.com/dor/,《失孤》;2015.3.20;2015.5.3;华谊兄弟传媒集团、源合圣影视、映艺娱乐;彭三源;刘德华，井柏然，梁家辉，吴君如;剧情、社会;票房（万）21617.9 ;6.4 ;
2015-5-3,http://www.jieu.com/,星;邓丽君;80;励志,  130,422.2600
2015-7-20,http://www.alifenfen.com/,星;邓丽君;80;励志,  279,866.9200
2015-12-1,http://www.movie.com/dor/,《爱情魔发师》;2015.7.17;2015.8.2;北京仁和博纳文化传媒有限公司;倾海;游游，张燃，朱咪咪，黄一飞，崔浩博，王子轩;喜剧 / 爱情;票房（万）20.3 ;3.8 ;
2015-7-29,http://www.favolist.com/,借我;谢春花;90;伤感,  220,1033.9200
2015-12-7,http://www.movie.com/dor/,《一路惊喜》;2015.2.6;2015.3.8;万达影视传媒有限公司;金依萌/潘安子/章家瑞/宋迪;郭采洁，萧敬腾，赵丽颖，凤小岳，夏雨，梅婷，蓝燕，林家栋，张译，大鹏，蒋劲夫，孙艺洲，张辛苑，阚清子，刘维，乔杉;喜剧/爱情/家庭;票房（万）6974.6 ;5.0 ;
2015-8-29,http://www.mouxiao.com/,像我一样骄傲;赵传;80;励志,  117,440.5800
2015-8-26,http://www.yifawang.cn/,给所有知道我名字的人;赵传;80;励志,  158,416.7800
2015-4-1,http://www.wanxn.com/,星;邓丽君;80;励志,  263,887.3400
2015-4-19,http://info.tianya.cn,拔萝卜;小蓓蕾组合;90;儿歌,  219,1820.1600
2015-7-30,http://www.favolist.com/,逃脱;李玟;90;伤感,  101,693.1700
2015-8-23,http://www.mouxiao.com/,空壳;陈慧敏;90;伤感,   84,1138.5900
2015-5-30,http://www.wanxn.com/,给所有知道我名字的人;赵传;80;励志,  175,596.6600
2015-3-3,http://www.favolist.com/,加油;林俊杰/mc hotdog;90;励志,  248,1856.8400
2015-4-13,http://bj.qu114.com/,小兔子乖乖;小蓓蕾组合;90;儿歌,  144,159.3600
2015-5-15,http://bj.qu114.com/,永远不要说放弃;童安格;80;励志,  265,1025.3900
2015-12-13,http://www.movie.com/dor/,《前任2：备胎反击战》;2015.11.6;2015.12.20;华谊兄弟传媒股份有限公司、新圣堂影业;田羽生;郑恺，郭采洁，张艺兴，王传君;爱情，喜剧;票房（万）25200.2 ;5.0 ;
2015-6-29,http://www.yifawang.cn/,光辉岁月;beyond;80;励志,   95,125.3500
2015-5-12,http://beijing.faxinxi.cn/,小兔子乖乖;小蓓蕾组合;90;儿歌,   22,1430.9200
2015-3-9,http://www.010y.com/,逃脱;李玟;90;伤感,  106,439.5600
2015-5-1,http://www.010y.com/,忘记拥抱;a-lin;80;伤感,   28,839.3500
2015-3-22,http://www.mouxiao.com/,路...一直都在;陈奕迅;90;励志,  278,1887.1700
2015-12-17,http://www.movie.com/bor/12386／,《百团大战》;2015.8.28;2015.10.11;八一电影制片厂；中国电影股份有限公司；北京紫禁城影业公司;宁海强，张玉中;陶泽如，刘之冰，印小天，吴越，唐国强，王伍福;战争/历史;票房（万）41367.3 ;4.7 ;
2015-6-24,http://beijing.hand2hand.cn/,采蘑菇的小姑娘;小蓓蕾组合;90;儿歌,  259,838.3600
2015-8-30,http://www.010y.com/,爱让世界更美;童安格;90;励志,  216,1654.8800
2015-12-28,http://www.movie.com/dor/,《既然青春留不住》;2015.10.23;2015.11.22;杭州和润影视有限公司;田蒙;张翰，陈乔恩，王啸坤，施予斐，贾盛强，廖娟;喜剧、爱情;票房（万）5020.3 ;4.5 ;
2015-6-5,http://www.jieu.com/,给所有知道我名字的人;赵传;80;励志,  155,588.4000
2015-12-2,http://www.movie.com/bor/,《分手再说我爱你》;2015.12.24;2016.1.17;爱奇艺影业（北京）有限公司、太阳娱乐文化有限公司、无限动力实业有限公司;叶念琛;方力申，邓丽欣;爱情、剧情;票房（万）1273.2 ;6.5 ;
2015-3-9,http://www.mouxiao.com/,我心是海洋;蔡琴;80;励志,  238,663.5300
2015-12-17,http://www.movie.com/bor/,《爱情魔发师》;2015.7.17;2015.8.2;北京仁和博纳文化传媒有限公司;倾海;游游，张燃，朱咪咪，黄一飞，崔浩博，王子轩;喜剧 / 爱情;票房（万）20.3 ;3.8 ;
2015-12-10,http://www.movie.com/bor/,《既然青春留不住》;2015.10.23;2015.11.22;杭州和润影视有限公司;田蒙;张翰，陈乔恩，王啸坤，施予斐，贾盛强，廖娟;喜剧、爱情;票房（万）5020.3 ;4.5 ;
2015-7-16,http://www.wanxn.com/,光辉岁月;beyond;80;励志,  217,935.4700
2015-5-5,http://www.alifenfen.com/,忘记拥抱;a-lin;80;伤感,  254,381.7100
2015-8-6,http://beijing.hand2hand.cn/,光辉岁月;beyond;80;励志,  134,1641.8900
2015-12-8,http://www.movie.com/bor/12386／,《怦然星动》;2015.12.3;2016.1.10;欢瑞世纪，嘉行传媒，青春光线;陈国辉;杨幂，李易峰，陈数，王耀庆，迪丽热巴，张云龙;都市，爱情，喜剧;票房（万）15973.9 ;4.3 ;
2015-7-2,http://www.alifenfen.com/,匿名的好友;杨丞琳;90;伤感,  249,618.6200
2015-3-18,http://beijing.faxinxi.cn/,采蘑菇的小姑娘;小蓓蕾组合;90;儿歌,  233,1673.5700
2015-7-3,http://www.wuhan58.com/index.php,数鸭子;少儿歌曲;90;儿歌,  209,294.0000
2015-8-14,http://www.apinpai.com/,一起走过的日子;刘德华;80;伤感,  289,316.9000
2015-8-26,http://www.favolist.com/,我;张国荣;80;励志,   84,1332.5500
2015-7-31,http://www.apinpai.com/,壮志雄心;李克勤;90;励志,  187,1560.0300
2015-7-20,http://bj.qu114.com/,借我;谢春花;90;伤感,    8,1047.2000
2015-8-20,http://www.wanxn.com/,壮志雄心;李克勤;90;励志,  138,769.1900
2015-3-4,http://www.waaku.com/,同道中人;张国荣;80;励志,   80,1078.5600
2015-7-6,http://www.favolist.com/,屋顶;温岚;80;励志,  258,1359.7900
2015-5-22,http://www.qiyi123.com/,路...一直都在;陈奕迅;90;励志,  256,438.4700
2015-5-21,http://www.alifenfen.com/,从头再来;刘欢;90;励志,   12,1630.3500
2015-12-4,http://www.movie.com/bor/12386／,《天将雄师》;2015.2.19;2015.4.6;耀莱文化，华谊兄弟，上海电影集团;李仁港;成龙，约翰·库萨克，阿德里安·布劳迪，崔始源 ，林鹏，王若心，筷子兄弟，西蒙子，冯绍峰，朱佳煜;动作，古装，剧情，历史;票房（万）74430.2 ;
2015-8-20,http://www.denghuo.com/,空壳;陈慧敏;90;伤感,  241,455.0600
2015-5-23,http://www.99inf.com/,匿名的好友;杨丞琳;90;伤感,   53,1938.4700
2015-8-12,http://bj.qu114.com/,最冷一天;陈奕迅;90;伤感,  169,1540.0100
2015-4-9,http://www.99inf.com/,壮志雄心;李克勤;90;励志,  164,1368.6000
2015-5-1,http://www.favolist.com/,感恩的心;欧阳菲菲;90;励志,  255,74.7800
2015-12-10,http://www.movie.com/dor/,《怦然星动》;2015.12.3;2016.1.10;欢瑞世纪，嘉行传媒，青春光线;陈国辉;杨幂，李易峰，陈数，王耀庆，迪丽热巴，张云龙;都市，爱情，喜剧;票房（万）15973.9 ;4.3 ;
2015-7-15,http://www.wanxn.com/,匿名的好友;杨丞琳;90;伤感,  161,1348.9200
2015-12-19,http://www.movie.com/dor/,《闯入者》;2015.4.30;2015.5.24;冬春文化、银润传媒、合润传媒、安乐电影、引力影视投资、重庆电影集团;王小帅;吕中，秦海璐，冯远征，秦昊，石榴;剧情、犯罪;票房（万）1003.6 ;7.6 ;
2015-7-5,http://www.ezxun.com/,firework;katy perry;90;励志,  103,600.6600
2015-7-27,http://www.favolist.com/,光辉岁月;beyond;80;励志,  155,726.3800
2015-3-8,http://www.wanxn.com/,壮志雄心;李克勤;90;励志,  259,1238.1600
2015-6-4,http://beijing.hand2hand.cn/,感恩的心;欧阳菲菲;90;励志,   53,1191.7700
2015-5-16,http://info.tianya.cn,my way;张敬轩;90;励志,  239,1268.1300
2015-7-21,http://beijing.faxinxi.cn/,无悔这一生;beyond;80;励志,  201,927.2100
2015-12-22,http://www.movie.com/bor/12386／,《百团大战》;2015.8.28;2015.10.11;八一电影制片厂；中国电影股份有限公司；北京紫禁城影业公司;宁海强，张玉中;陶泽如，刘之冰，印小天，吴越，唐国强，王伍福;战争/历史;票房（万）41367.3 ;4.7 ;
2015-7-29,http://www.wanxn.com/,爱让世界更美;童安格;90;励志,  190,809.0600
2015-6-21,http://www.ezxun.com/,永远不要说放弃;童安格;80;励志,  199,185.9500
2015-4-12,http://beijing.faxinxi.cn/,星;邓丽君;80;励志,   76,1102.6100
2015-8-6,http://www.yifawang.cn/,空壳;陈慧敏;90;伤感,   38,1060.1700
2015-3-29,http://www.apinpai.com/,感恩的心;欧阳菲菲;90;励志,  260,1394.8600
2015-3-26,http://bj.qu114.com/,太阳星辰;张学友;80;励志,  112,428.3500
2015-3-16,http://bj.454.cn/,my way;张敬轩;90;励志,  207,907.0900
2015-3-8,http://www.010y.com/,路...一直都在;陈奕迅;90;励志,   66,1617.9900
2015-7-29,http://beijing.hand2hand.cn/,最冷一天;陈奕迅;90;伤感,  250,461.4600
2015-5-7,http://info.tianya.cn,借过;容祖儿;90;伤感,   39,960.8600
2015-4-22,http://www.waaku.com/,路...一直都在;陈奕迅;90;励志,  164,1713.0600
2015-12-23,http://www.movie.com/bor/,《万物生长》;2015.4.17;2015.5.24;北京劳雷影业、杭州果麦文化传媒、北京联瑞影业;李玉;范冰冰，韩庚，沙溢，吴莫愁，杨迪，齐溪，张博宇，沈婷婷，李梦，雷恪生，吕行;爱情、剧情、校园、喜剧;票房（万）14831.8 ;5.8 ;
2015-12-2,http://www.movie.com/dor/,《一路惊喜》;2015.2.6;2015.3.8;万达影视传媒有限公司;金依萌/潘安子/章家瑞/宋迪;郭采洁，萧敬腾，赵丽颖，凤小岳，夏雨，梅婷，蓝燕，林家栋，张译，大鹏，蒋劲夫，孙艺洲，张辛苑，阚清子，刘维，乔杉;喜剧/爱情/家庭;票房（万）6974.6 ;5.0 ;
2015-4-11,http://info.tianya.cn,加油;林俊杰/mc hotdog;90;励志,   16,300.4700
2015-5-10,http://www.qiyi123.com/,一起走过的日子;刘德华;80;伤感,  241,1902.1000
2015-8-13,http://www.99inf.com/,星;邓丽君;80;励志,  226,1892.0400
2015-8-23,http://www.wanxn.com/,忘记拥抱;a-lin;80;伤感,   77,1621.7100
2015-6-26,http://www.waaku.com/,给所有知道我名字的人;赵传;80;励志,  235,1846.4400
2015-12-14,http://www.movie.com/bor/,《最美的时候遇见你》;2015.12.11;2015.12.27;广州遐迩文化传播有限公司;吴娜;谭松韵，罗云熙;校园，爱情，喜剧;票房（万）156.2 ;5.5 ;
2015-7-28,http://info.tianya.cn,小兔子乖乖;小蓓蕾组合;90;儿歌,  140,1047.8000
2015-12-23,http://www.movie.com/bor/12386／,《爱之初体验》;2015.8.7;2015.8.23;上海锦瑟天下影视有限公司;海涛;张超，李晓峰，张瑶，吴大维，屈菁菁，刘雅瑟，乔曦;喜剧/爱情;票房（万）321.7 ;4.7 ;
2015-6-26,http://bj.qu114.com/,让我们荡起双桨;小蓓蕾组合;90;儿歌,   14,1905.5100
2015-7-23,http://www.ezxun.com/,story of my life;bon jovi;90;励志,  267,1530.0700
2015-12-28,http://www.movie.com/dor/,《全能_爸》;2015.3.5;2015.3.22;河南弘星、北京弘星、杭州寰耀;董春泽;罗京民，孙波，于非，马燕，赵丽，卢思佚，米明杰，贾志;亲情励志喜剧;票房（万）83.0 ;
2015-12-8,http://www.movie.com/bor/12386／,《少年班》;2015.6.19;2015.7.19;工夫影业；华谊兄弟;肖洋;孙红雷，周冬雨，董子健，王栎鑫，李佳奇，夏天，王森;青春、校园、喜剧;票房（万）5068.7 ;5.7 ;
2015-12-16,http://www.movie.com/bor/,《爱之初体验》;2015.8.7;2015.8.23;上海锦瑟天下影视有限公司;海涛;张超，李晓峰，张瑶，吴大维，屈菁菁，刘雅瑟，乔曦;喜剧/爱情;票房（万）321.7 ;4.7 ;
2015-5-16,http://www.denghuo.com/,firework;katy perry;90;励志,  159,1616.1700
2015-12-2,http://www.movie.com/bor/,《紫霞》;2015.12.11;2015.12.27;映代码公司;苗述;徐洁儿，袁晓超，刘承俊，洪天照，刘永健，谭赫，肖红，金晶，谢沅江;爱情，奇幻;票房（万）49.1 ;2.4 ;
2015-4-5,http://www.jieu.com/,story of my life;bon jovi;90;励志,  273,964.1500
2015-4-1,http://www.wanxn.com/,让我们荡起双桨;小蓓蕾组合;90;儿歌,   35,672.4800
2015-3-20,http://beijing.faxinxi.cn/,我心是海洋;蔡琴;80;励志,  260,1207.9200
2015-12-16,http://www.movie.com/bor/,《天将雄师》;2015.2.19;2015.4.6;耀莱文化，华谊兄弟，上海电影集团;李仁港;成龙，约翰·库萨克，阿德里安·布劳迪，崔始源 ，林鹏，王若心，筷子兄弟，西蒙子，冯绍峰，朱佳煜;动作，古装，剧情，历史;票房（万）74430.2 ;
2015-7-28,http://www.alifenfen.com/,匿名的好友;杨丞琳;90;伤感,   48,548.4500
2015-12-23,http://www.movie.com/dor/,《一念天堂》;2015.12.31;2016.2.13;天河盛宴，凯德盛世（北京）投资管理有限公司，和云筹(北京)网络科技有限公司;张承;沈腾，马丽，林雪，杜晓宇，王子子，李元鹏;喜剧;票房（万）8279.5 ;5.2 ;
2015-7-23,http://www.wanxn.com/,借过;容祖儿;90;伤感,  239,1719.4300
2015-4-14,http://www.alifenfen.com/,拔萝卜;小蓓蕾组合;90;儿歌,  100,1850.2800
2015-12-22,http://www.movie.com/bor/,《一路惊喜》;2015.2.6;2015.3.8;万达影视传媒有限公司;金依萌/潘安子/章家瑞/宋迪;郭采洁，萧敬腾，赵丽颖，凤小岳，夏雨，梅婷，蓝燕，林家栋，张译，大鹏，蒋劲夫，孙艺洲，张辛苑，阚清子，刘维，乔杉;喜剧/爱情/家庭;票房（万）6974.6 ;5.0 ;
2015-6-2,http://www.wanxn.com/,像我一样骄傲;赵传;80;励志,   57,320.9700
